market_id,symbol,archetype,relevance,split,entry_date,entry_prob,entry_price,exit_date,exit_price,exit_reason,rf_target,peak_pct,trough_pct,return_pct
643036,PYPL,earnings_beat+direct_company,0.95,train,2025-10-25,0.825,70.25,2025-10-28,73.02,rf_target,0.0104,0.0,-0.17,3.94
647504,ALL,earnings_beat+direct_company,0.95,train,2025-10-25,0.795,193.2,2025-11-05,194.75,resolution-1d,-0.0128,1.15,-2.65,0.8
647508,CVNA,earnings_beat+direct_company,0.95,train,2025-10-24,0.85,70.24,2025-10-29,74.45,profit_lock_6%,-0.0409,6.01,-1.91,6.0
647808,CVS,earnings_beat+direct_company,1.0,train,2025-10-25,0.785,82.45,2025-10-29,80.6,resolution-1d,-0.0095,1.56,-2.57,-2.24
647811,EBAY,earnings_beat+direct_company,1.0,train,2025-10-24,0.855,97.2,2025-10-29,99.54,resolution-1d,-0.0037,3.8,-1.46,2.41
647816,GRMN,earnings_beat+direct_company,1.0,train,2025-10-27,0.815,251.42,2025-10-29,236.46,trailing_3.0ATR,-0.0045,0.0,-15.14,-5.95
647818,KHC,earnings_beat+direct_company,1.0,train,2025-10-25,0.775,25.59,2025-10-29,24.45,trailing_3.0ATR,-0.0131,0.31,-5.8,-4.46
647819,META,earnings_beat+direct_company,1.0,train,2025-10-25,0.815,750.82,2025-10-29,751.67,resolution-1d,0.0052,1.01,-1.11,0.11
647822,MGM,earnings_beat+direct_company,1.0,train,2025-10-24,0.885,32.81,2025-10-29,31.21,resolution-1d,-0.0148,1.65,-5.64,-4.88
647853,AAPL,earnings_beat+direct_company,1.0,train,2025-10-25,0.815,268.81,2025-10-30,271.4,resolution-1d,-0.0024,0.97,-1.55,0.96
647852,BUD,earnings_beat+direct_company,1.0,train,2025-10-24,0.91,61.29,2025-10-30,59.71,trailing_3.0ATR,-0.0062,1.44,-2.69,-2.58
647860,CLX,earnings_beat+direct_company,1.0,train,2025-10-25,0.795,115.5,2025-10-29,110.79,trailing_3.0ATR,-0.0161,1.15,-4.23,-4.08
647869,COIN,earnings_beat+direct_company,1.0,train,2025-10-29,0.82,348.61,2025-11-03,330.42,resolution-1d,-0.0574,3.67,-6.52,-5.22
647871,LLY,earnings_beat+direct_company,1.0,train,2025-10-24,0.93,825.45,2025-10-30,844.5,resolution-1d,-0.0028,0.59,-1.92,2.31
